,Model,InOutSample,Location,Denomination,fh,MAPE
448,ARIMAX,Out Sample,Jakarta,2000,22,452.0382822
449,ARIMAX,Out Sample,Jakarta,2000,23,434.2687382
450,ARIMAX,Out Sample,Jakarta,2000,24,703.8633843
451,ARIMAX,In Sample,Jakarta,1000,0,141836.379
452,ARIMAX,Out Sample,Jakarta,1000,1,45.44647112
453,ARIMAX,Out Sample,Jakarta,1000,2,59.68400676
454,ARIMAX,Out Sample,Jakarta,1000,3,107.9157713
455,ARIMAX,Out Sample,Jakarta,1000,4,103.3453663
456,ARIMAX,Out Sample,Jakarta,1000,5,99.65893316
457,ARIMAX,Out Sample,Jakarta,1000,6,98.80707027
458,ARIMAX,Out Sample,Jakarta,1000,7,106.9302667
459,ARIMAX,Out Sample,Jakarta,1000,8,101.5909124
460,ARIMAX,Out Sample,Jakarta,1000,9,9976.154373
461,ARIMAX,Out Sample,Jakarta,1000,10,30620.01626
462,ARIMAX,Out Sample,Jakarta,1000,11,130482.0441
463,ARIMAX,Out Sample,Jakarta,1000,12,234610.1132
464,ARIMAX,Out Sample,Jakarta,1000,13,287978.8748
465,ARIMAX,Out Sample,Jakarta,1000,14,271040.2003
466,ARIMAX,Out Sample,Jakarta,1000,15,259796.8284
467,ARIMAX,Out Sample,Jakarta,1000,16,244618.7264
468,ARIMAX,Out Sample,Jakarta,1000,17,230348.4101
469,ARIMAX,Out Sample,Jakarta,1000,18,217942.2222
470,ARIMAX,Out Sample,Jakarta,1000,19,1680445.894
471,ARIMAX,Out Sample,Jakarta,1000,20,16768112.96
472,ARIMAX,Out Sample,Jakarta,1000,21,42606457.66
473,ARIMAX,Out Sample,Jakarta,1000,22,69566153.29
474,ARIMAX,Out Sample,Jakarta,1000,23,90558559.67
475,ARIMAX,Out Sample,Jakarta,1000,24,106158046.3
476,ARIMAX,In Sample,Jakarta,1000,0,4498.72623
477,ARIMAX,Out Sample,Jakarta,1000,1,13.30095831
478,ARIMAX,Out Sample,Jakarta,1000,2,14.59208274
479,ARIMAX,Out Sample,Jakarta,1000,3,61.9920359
480,ARIMAX,Out Sample,Jakarta,1000,4,92.21156041
481,ARIMAX,Out Sample,Jakarta,1000,5,213.794331
482,ARIMAX,Out Sample,Jakarta,1000,6,324.1264282
483,ARIMAX,Out Sample,Jakarta,1000,7,339.3535897
484,ARIMAX,Out Sample,Jakarta,1000,8,323.8342476
485,ARIMAX,Out Sample,Jakarta,1000,9,292.6692346
486,ARIMAX,Out Sample,Jakarta,1000,10,265.1337263
487,ARIMAX,Out Sample,Jakarta,1000,11,242.6781226
488,ARIMAX,Out Sample,Jakarta,1000,12,222.7719548
489,ARIMAX,Out Sample,Jakarta,1000,13,206.3183011
490,ARIMAX,Out Sample,Jakarta,1000,14,191.6351959
491,ARIMAX,Out Sample,Jakarta,1000,15,181.6482593
492,ARIMAX,Out Sample,Jakarta,1000,16,172.7879785
493,ARIMAX,Out Sample,Jakarta,1000,17,162.6685818
494,ARIMAX,Out Sample,Jakarta,1000,18,154.4905588
495,ARIMAX,Out Sample,Jakarta,1000,19,147.9347507
496,ARIMAX,Out Sample,Jakarta,1000,20,141.3807536
497,ARIMAX,Out Sample,Jakarta,1000,21,135.5560704
498,ARIMAX,Out Sample,Jakarta,1000,22,130.5857162
499,ARIMAX,Out Sample,Jakarta,1000,23,126.0776763
500,ARIMAX,Out Sample,Jakarta,1000,24,122.8596377
501,ARIMAX,In Sample,Jakarta,500,0,38.58379013
502,ARIMAX,Out Sample,Jakarta,500,1,2.983394155
503,ARIMAX,Out Sample,Jakarta,500,2,5.287499797
504,ARIMAX,Out Sample,Jakarta,500,3,10.10339076
505,ARIMAX,Out Sample,Jakarta,500,4,11.59572726
506,ARIMAX,Out Sample,Jakarta,500,5,13.8905843
507,ARIMAX,Out Sample,Jakarta,500,6,15.67495751
508,ARIMAX,Out Sample,Jakarta,500,7,17.9805838
509,ARIMAX,Out Sample,Jakarta,500,8,17.63550616
510,ARIMAX,Out Sample,Jakarta,500,9,16.97202548
511,ARIMAX,Out Sample,Jakarta,500,10,17.60899357
512,ARIMAX,Out Sample,Jakarta,500,11,18.61421059
513,ARIMAX,Out Sample,Jakarta,500,12,18.76225303
514,ARIMAX,Out Sample,Jakarta,500,13,17.34461669
515,ARIMAX,Out Sample,Jakarta,500,14,16.25162356
516,ARIMAX,Out Sample,Jakarta,500,15,17.81183924
517,ARIMAX,Out Sample,Jakarta,500,16,18.87986745
518,ARIMAX,Out Sample,Jakarta,500,17,18.57352262
519,ARIMAX,Out Sample,Jakarta,500,18,18.64225226
520,ARIMAX,Out Sample,Jakarta,500,19,18.99212441
521,ARIMAX,Out Sample,Jakarta,500,20,19.70669041
522,ARIMAX,Out Sample,Jakarta,500,21,21.1038868
523,ARIMAX,Out Sample,Jakarta,500,22,22.14860714
524,ARIMAX,Out Sample,Jakarta,500,23,22.18824013
525,ARIMAX,Out Sample,Jakarta,500,24,21.89942113
526,ARIMAX,In Sample,Jakarta,200,0,61.70571464
527,ARIMAX,Out Sample,Jakarta,200,1,37.60766583
528,ARIMAX,Out Sample,Jakarta,200,2,30.13958261
529,ARIMAX,Out Sample,Jakarta,200,3,2721.543446
530,ARIMAX,Out Sample,Jakarta,200,4,2049.658282
531,ARIMAX,Out Sample,Jakarta,200,5,1641.046545
532,ARIMAX,Out Sample,Jakarta,200,6,1376.244012
533,ARIMAX,Out Sample,Jakarta,200,7,1179.747958
534,ARIMAX,Out Sample,Jakarta,200,8,1035.272617
535,ARIMAX,Out Sample,Jakarta,200,9,922.9013122
536,ARIMAX,Out Sample,Jakarta,200,10,834.9881631
537,ARIMAX,Out Sample,Jakarta,200,11,760.1985895
538,ARIMAX,Out Sample,Jakarta,200,12,697.416245
539,ARIMAX,Out Sample,Jakarta,200,13,647.9395005
540,ARIMAX,Out Sample,Jakarta,200,14,602.7470934
541,ARIMAX,Out Sample,Jakarta,200,15,562.7067596
542,ARIMAX,Out Sample,Jakarta,200,16,528.3562374
543,ARIMAX,Out Sample,Jakarta,200,17,497.3499646
544,ARIMAX,Out Sample,Jakarta,200,18,470.0839482
545,ARIMAX,Out Sample,Jakarta,200,19,446.2462324
546,ARIMAX,Out Sample,Jakarta,200,20,424.0827553
547,ARIMAX,Out Sample,Jakarta,200,21,405.0510756
548,ARIMAX,Out Sample,Jakarta,200,22,386.9715775
549,ARIMAX,Out Sample,Jakarta,200,23,370.2007965
550,ARIMAX,Out Sample,Jakarta,200,24,589.3454886
551,ARIMAX,In Sample,Jakarta,100,0,394.6330226
552,ARIMAX,Out Sample,Jakarta,100,1,35.1565759
553,ARIMAX,Out Sample,Jakarta,100,2,38.02018831
554,ARIMAX,Out Sample,Jakarta,100,3,33.2122733
555,ARIMAX,Out Sample,Jakarta,100,4,30.44755759
556,ARIMAX,Out Sample,Jakarta,100,5,24.46071355
557,ARIMAX,Out Sample,Jakarta,100,6,22.62170419
558,ARIMAX,Out Sample,Jakarta,100,7,19.85519621
559,ARIMAX,Out Sample,Jakarta,100,8,21.60184483
560,ARIMAX,Out Sample,Jakarta,100,9,23.22837379
561,ARIMAX,Out Sample,Jakarta,100,10,23.44851089
562,ARIMAX,Out Sample,Jakarta,100,11,23.78431783
563,ARIMAX,Out Sample,Jakarta,100,12,22.84043658
564,ARIMAX,Out Sample,Jakarta,100,13,23.95395151
565,ARIMAX,Out Sample,Jakarta,100,14,25.79691496
566,ARIMAX,Out Sample,Jakarta,100,15,24.70142574
567,ARIMAX,Out Sample,Jakarta,100,16,23.64587062
568,ARIMAX,Out Sample,Jakarta,100,17,22.35930526
569,ARIMAX,Out Sample,Jakarta,100,18,22.19604358
570,ARIMAX,Out Sample,Jakarta,100,19,21.74216781
571,ARIMAX,Out Sample,Jakarta,100,20,21.06266052
572,ARIMAX,Out Sample,Jakarta,100,21,20.28651015
573,ARIMAX,Out Sample,Jakarta,100,22,20.58195213
574,ARIMAX,Out Sample,Jakarta,100,23,20.4568955
575,ARIMAX,Out Sample,Jakarta,100,24,20.6984901
576,ARIMAX,In Sample,Jakarta,50,0,240.4569592
577,ARIMAX,Out Sample,Jakarta,50,1,7.589651852
578,ARIMAX,Out Sample,Jakarta,50,2,665.5153651
579,ARIMAX,Out Sample,Jakarta,50,3,1241.238174
580,ARIMAX,Out Sample,Jakarta,50,4,1389.976255
581,ARIMAX,Out Sample,Jakarta,50,5,1384.209778
582,ARIMAX,Out Sample,Jakarta,50,6,1423.715652
583,ARIMAX,Out Sample,Jakarta,50,7,1383.195855
584,ARIMAX,Out Sample,Jakarta,50,8,1269.620582
585,ARIMAX,Out Sample,Jakarta,50,9,1249.999668
586,ARIMAX,Out Sample,Jakarta,50,10,1231.861383
587,ARIMAX,Out Sample,Jakarta,50,11,1131.807217
588,ARIMAX,Out Sample,Jakarta,50,12,1061.112156
589,ARIMAX,Out Sample,Jakarta,50,13,994.8869502
590,ARIMAX,Out Sample,Jakarta,50,14,970.0257062
591,ARIMAX,Out Sample,Jakarta,50,15,938.7152563
592,ARIMAX,Out Sample,Jakarta,50,16,967.6032026
593,ARIMAX,Out Sample,Jakarta,50,17,930.0286008
594,ARIMAX,Out Sample,Jakarta,50,18,928.394508
595,ARIMAX,Out Sample,Jakarta,50,19,891.8231292
596,ARIMAX,Out Sample,Jakarta,50,20,860.9935027
597,ARIMAX,Out Sample,Jakarta,50,21,825.4422638
598,ARIMAX,Out Sample,Jakarta,50,22,794.7473306
599,ARIMAX,Out Sample,Jakarta,50,23,799.3502697
600,ARIMAX,Out Sample,Jakarta,50,24,782.7234862
601,MLP (Single Layer),In Sample,Jakarta,100000,0,3.748519409
602,MLP (Single Layer),Out Sample,Jakarta,100000,1,19.60489907
603,MLP (Single Layer),Out Sample,Jakarta,100000,2,39.9962365
604,MLP (Single Layer),Out Sample,Jakarta,100000,3,42.74998587
605,MLP (Single Layer),Out Sample,Jakarta,100000,4,34.12224109
606,MLP (Single Layer),Out Sample,Jakarta,100000,5,27.33983579
607,MLP (Single Layer),Out Sample,Jakarta,100000,6,87.23035919
608,MLP (Single Layer),Out Sample,Jakarta,100000,7,36.69103105
609,MLP (Single Layer),Out Sample,Jakarta,100000,8,109.4985202
610,MLP (Single Layer),Out Sample,Jakarta,100000,9,30.99509734
611,MLP (Single Layer),Out Sample,Jakarta,100000,10,98.34748796
612,MLP (Single Layer),Out Sample,Jakarta,100000,11,42.4080806
613,MLP (Single Layer),Out Sample,Jakarta,100000,12,39.84824096
614,MLP (Single Layer),Out Sample,Jakarta,100000,13,63.62740584
615,MLP (Single Layer),Out Sample,Jakarta,100000,14,49.38136987
616,MLP (Single Layer),Out Sample,Jakarta,100000,15,50.36215931
617,MLP (Single Layer),Out Sample,Jakarta,100000,16,66.8511301
618,MLP (Single Layer),Out Sample,Jakarta,100000,17,58.51409392
619,MLP (Single Layer),Out Sample,Jakarta,100000,18,53.65761657
620,MLP (Single Layer),Out Sample,Jakarta,100000,19,57.02074235
621,MLP (Single Layer),Out Sample,Jakarta,100000,20,59.13314768
622,MLP (Single Layer),Out Sample,Jakarta,100000,21,48.50225829
623,MLP (Single Layer),Out Sample,Jakarta,100000,22,56.60561072
624,MLP (Single Layer),Out Sample,Jakarta,100000,23,55.56825198
625,MLP (Single Layer),Out Sample,Jakarta,100000,24,51.56930282
626,MLP (Single Layer),In Sample,Jakarta,50000,0,1.095188092
627,MLP (Single Layer),Out Sample,Jakarta,50000,1,232.0000595
628,MLP (Single Layer),Out Sample,Jakarta,50000,2,227.3929354
629,MLP (Single Layer),Out Sample,Jakarta,50000,3,370.834081
630,MLP (Single Layer),Out Sample,Jakarta,50000,4,374.0288595
631,MLP (Single Layer),Out Sample,Jakarta,50000,5,366.7873878
632,MLP (Single Layer),Out Sample,Jakarta,50000,6,387.7082425
633,MLP (Single Layer),Out Sample,Jakarta,50000,7,432.2035517
634,MLP (Single Layer),Out Sample,Jakarta,50000,8,470.619313
635,MLP (Single Layer),Out Sample,Jakarta,50000,9,786.9882835
636,MLP (Single Layer),Out Sample,Jakarta,50000,10,792.8608154
637,MLP (Single Layer),Out Sample,Jakarta,50000,11,686.3770965
638,MLP (Single Layer),Out Sample,Jakarta,50000,12,735.0199267
639,MLP (Single Layer),Out Sample,Jakarta,50000,13,683.8765651
640,MLP (Single Layer),Out Sample,Jakarta,50000,14,777.4901805
641,MLP (Single Layer),Out Sample,Jakarta,50000,15,950.9699454
642,MLP (Single Layer),Out Sample,Jakarta,50000,16,699.5591508
643,MLP (Single Layer),Out Sample,Jakarta,50000,17,773.345578
644,MLP (Single Layer),Out Sample,Jakarta,50000,18,1324.540872
645,MLP (Single Layer),Out Sample,Jakarta,50000,19,1316.901167
646,MLP (Single Layer),Out Sample,Jakarta,50000,20,784.4099915
647,MLP (Single Layer),Out Sample,Jakarta,50000,21,997.0221258
648,MLP (Single Layer),Out Sample,Jakarta,50000,22,1109.518447
649,MLP (Single Layer),Out Sample,Jakarta,50000,23,1361.629255
650,MLP (Single Layer),Out Sample,Jakarta,50000,24,1455.478568
651,MLP (Single Layer),In Sample,Jakarta,20000,0,17.25156096
652,MLP (Single Layer),Out Sample,Jakarta,20000,1,138.1890429
653,MLP (Single Layer),Out Sample,Jakarta,20000,2,130.5836239
654,MLP (Single Layer),Out Sample,Jakarta,20000,3,105.1154835
655,MLP (Single Layer),Out Sample,Jakarta,20000,4,127.1101577
656,MLP (Single Layer),Out Sample,Jakarta,20000,5,121.9403002
657,MLP (Single Layer),Out Sample,Jakarta,20000,6,118.7293439
658,MLP (Single Layer),Out Sample,Jakarta,20000,7,104.7860448
659,MLP (Single Layer),Out Sample,Jakarta,20000,8,97.40406119
660,MLP (Single Layer),Out Sample,Jakarta,20000,9,95.08419496
661,MLP (Single Layer),Out Sample,Jakarta,20000,10,86.47191802
662,MLP (Single Layer),Out Sample,Jakarta,20000,11,227.3200173
663,MLP (Single Layer),Out Sample,Jakarta,20000,12,208.3903025
664,MLP (Single Layer),Out Sample,Jakarta,20000,13,198.7281257
665,MLP (Single Layer),Out Sample,Jakarta,20000,14,189.827154
666,MLP (Single Layer),Out Sample,Jakarta,20000,15,180.5150351
667,MLP (Single Layer),Out Sample,Jakarta,20000,16,184.5475991
668,MLP (Single Layer),Out Sample,Jakarta,20000,17,188.1788202
669,MLP (Single Layer),Out Sample,Jakarta,20000,18,185.0548062
670,MLP (Single Layer),Out Sample,Jakarta,20000,19,177.9794851
671,MLP (Single Layer),Out Sample,Jakarta,20000,20,169.6867677
672,MLP (Single Layer),Out Sample,Jakarta,20000,21,162.5833318
673,MLP (Single Layer),Out Sample,Jakarta,20000,22,190.681634
674,MLP (Single Layer),Out Sample,Jakarta,20000,23,206.4232398
675,MLP (Single Layer),Out Sample,Jakarta,20000,24,206.138019
676,MLP (Single Layer),In Sample,Jakarta,10000,0,43.27822099
677,MLP (Single Layer),Out Sample,Jakarta,10000,1,3.829358034
678,MLP (Single Layer),Out Sample,Jakarta,10000,2,57.56948707
679,MLP (Single Layer),Out Sample,Jakarta,10000,3,68.66684391
680,MLP (Single Layer),Out Sample,Jakarta,10000,4,86.84907192
681,MLP (Single Layer),Out Sample,Jakarta,10000,5,78.31407107
682,MLP (Single Layer),Out Sample,Jakarta,10000,6,66.20766128
683,MLP (Single Layer),Out Sample,Jakarta,10000,7,63.20980211
684,MLP (Single Layer),Out Sample,Jakarta,10000,8,67.26928945
685,MLP (Single Layer),Out Sample,Jakarta,10000,9,69.64059728
686,MLP (Single Layer),Out Sample,Jakarta,10000,10,66.58712416
687,MLP (Single Layer),Out Sample,Jakarta,10000,11,132.2648785
688,MLP (Single Layer),Out Sample,Jakarta,10000,12,183.5435447
689,MLP (Single Layer),Out Sample,Jakarta,10000,13,188.9308037
690,MLP (Single Layer),Out Sample,Jakarta,10000,14,188.303935
691,MLP (Single Layer),Out Sample,Jakarta,10000,15,191.4611439
692,MLP (Single Layer),Out Sample,Jakarta,10000,16,188.8771011
693,MLP (Single Layer),Out Sample,Jakarta,10000,17,186.5366909
694,MLP (Single Layer),Out Sample,Jakarta,10000,18,182.486276
695,MLP (Single Layer),Out Sample,Jakarta,10000,19,180.1889802
696,MLP (Single Layer),Out Sample,Jakarta,10000,20,178.7204573
697,MLP (Single Layer),Out Sample,Jakarta,10000,21,173.3160326
698,MLP (Single Layer),Out Sample,Jakarta,10000,22,179.0341247
699,MLP (Single Layer),Out Sample,Jakarta,10000,23,183.025855
700,MLP (Single Layer),Out Sample,Jakarta,10000,24,179.3969325
701,MLP (Single Layer),In Sample,Jakarta,5000,0,19.19912543
702,MLP (Single Layer),Out Sample,Jakarta,5000,1,160.3383913
703,MLP (Single Layer),Out Sample,Jakarta,5000,2,117.3459192
704,MLP (Single Layer),Out Sample,Jakarta,5000,3,98.88966507
705,MLP (Single Layer),Out Sample,Jakarta,5000,4,109.7684641
706,MLP (Single Layer),Out Sample,Jakarta,5000,5,119.7635613
707,MLP (Single Layer),Out Sample,Jakarta,5000,6,116.8947991
708,MLP (Single Layer),Out Sample,Jakarta,5000,7,100.993049
709,MLP (Single Layer),Out Sample,Jakarta,5000,8,100.4213855
710,MLP (Single Layer),Out Sample,Jakarta,5000,9,94.48951103
711,MLP (Single Layer),Out Sample,Jakarta,5000,10,86.9343325
712,MLP (Single Layer),Out Sample,Jakarta,5000,11,81.79711669
713,MLP (Single Layer),Out Sample,Jakarta,5000,12,82.27951487
714,MLP (Single Layer),Out Sample,Jakarta,5000,13,80.12902639
715,MLP (Single Layer),Out Sample,Jakarta,5000,14,82.51896964
716,MLP (Single Layer),Out Sample,Jakarta,5000,15,87.25409666
717,MLP (Single Layer),Out Sample,Jakarta,5000,16,90.21782855
718,MLP (Single Layer),Out Sample,Jakarta,5000,17,95.57992097
719,MLP (Single Layer),Out Sample,Jakarta,5000,18,90.53577678
720,MLP (Single Layer),Out Sample,Jakarta,5000,19,86.18004853
721,MLP (Single Layer),Out Sample,Jakarta,5000,20,89.31893929
722,MLP (Single Layer),Out Sample,Jakarta,5000,21,88.08156881
723,MLP (Single Layer),Out Sample,Jakarta,5000,22,109.3575923
724,MLP (Single Layer),Out Sample,Jakarta,5000,23,117.5398978
725,MLP (Single Layer),Out Sample,Jakarta,5000,24,133.4866309
726,MLP (Single Layer),In Sample,Jakarta,2000,0,237.0988864
727,MLP (Single Layer),Out Sample,Jakarta,2000,1,419.8434984
728,MLP (Single Layer),Out Sample,Jakarta,2000,2,492.6177467
729,MLP (Single Layer),Out Sample,Jakarta,2000,3,392.88633
730,MLP (Single Layer),Out Sample,Jakarta,2000,4,371.4191436
731,MLP (Single Layer),Out Sample,Jakarta,2000,5,315.665528
732,MLP (Single Layer),Out Sample,Jakarta,2000,6,272.3313842
733,MLP (Single Layer),Out Sample,Jakarta,2000,7,233.7178768
734,MLP (Single Layer),Out Sample,Jakarta,2000,8,221.3775499
735,MLP (Single Layer),Out Sample,Jakarta,2000,9,206.2728108
736,MLP (Single Layer),Out Sample,Jakarta,2000,10,193.2846934
737,MLP (Single Layer),Out Sample,Jakarta,2000,11,177.1073988
738,MLP (Single Layer),Out Sample,Jakarta,2000,12,165.6720575
739,MLP (Single Layer),Out Sample,Jakarta,2000,13,219.8423461
740,MLP (Single Layer),Out Sample,Jakarta,2000,14,218.0142006
741,MLP (Single Layer),Out Sample,Jakarta,2000,15,240.0902586
742,MLP (Single Layer),Out Sample,Jakarta,2000,16,286.6108118
743,MLP (Single Layer),Out Sample,Jakarta,2000,17,276.4692456
744,MLP (Single Layer),Out Sample,Jakarta,2000,18,263.4386901
745,MLP (Single Layer),Out Sample,Jakarta,2000,19,252.6504266
746,MLP (Single Layer),Out Sample,Jakarta,2000,20,242.387056
747,MLP (Single Layer),Out Sample,Jakarta,2000,21,238.7825234
748,MLP (Single Layer),Out Sample,Jakarta,2000,22,228.9180293
749,MLP (Single Layer),Out Sample,Jakarta,2000,23,220.1516489
750,MLP (Single Layer),Out Sample,Jakarta,2000,24,212.5870906
751,MLP (Single Layer),In Sample,Jakarta,1000,0,4664.958555
752,MLP (Single Layer),Out Sample,Jakarta,1000,1,195.8985729
753,MLP (Single Layer),Out Sample,Jakarta,1000,2,342.0357484
754,MLP (Single Layer),Out Sample,Jakarta,1000,3,2310.826033
755,MLP (Single Layer),Out Sample,Jakarta,1000,4,23264.45782
756,MLP (Single Layer),Out Sample,Jakarta,1000,5,38994.36007
757,MLP (Single Layer),Out Sample,Jakarta,1000,6,39538.24495
758,MLP (Single Layer),Out Sample,Jakarta,1000,7,44574.28124
759,MLP (Single Layer),Out Sample,Jakarta,1000,8,68942.54468
760,MLP (Single Layer),Out Sample,Jakarta,1000,9,182222.4168
761,MLP (Single Layer),Out Sample,Jakarta,1000,10,118928.4906
762,MLP (Single Layer),Out Sample,Jakarta,1000,11,96045.39773
763,MLP (Single Layer),Out Sample,Jakarta,1000,12,85049.23971
764,MLP (Single Layer),Out Sample,Jakarta,1000,13,92674.02187
765,MLP (Single Layer),Out Sample,Jakarta,1000,14,59738.17631
766,MLP (Single Layer),Out Sample,Jakarta,1000,15,75281.0438
767,MLP (Single Layer),Out Sample,Jakarta,1000,16,63929.00769
768,MLP (Single Layer),Out Sample,Jakarta,1000,17,56246.66744
769,MLP (Single Layer),Out Sample,Jakarta,1000,18,81080.4041
770,MLP (Single Layer),Out Sample,Jakarta,1000,19,430306.6866
771,MLP (Single Layer),Out Sample,Jakarta,1000,20,318732.5117
772,MLP (Single Layer),Out Sample,Jakarta,1000,21,482455.909
773,MLP (Single Layer),Out Sample,Jakarta,1000,22,547139.7324
774,MLP (Single Layer),Out Sample,Jakarta,1000,23,495372.0657
775,MLP (Single Layer),Out Sample,Jakarta,1000,24,616188.2203
776,MLP (Single Layer),In Sample,Jakarta,1000,0,6048.94125
777,MLP (Single Layer),Out Sample,Jakarta,1000,1,187.8402252
778,MLP (Single Layer),Out Sample,Jakarta,1000,2,242.9276035
779,MLP (Single Layer),Out Sample,Jakarta,1000,3,181.5101959
780,MLP (Single Layer),Out Sample,Jakarta,1000,4,143.5751058
781,MLP (Single Layer),Out Sample,Jakarta,1000,5,129.3142632
782,MLP (Single Layer),Out Sample,Jakarta,1000,6,206.7628089
783,MLP (Single Layer),Out Sample,Jakarta,1000,7,200.3816115
784,MLP (Single Layer),Out Sample,Jakarta,1000,8,185.7186143
785,MLP (Single Layer),Out Sample,Jakarta,1000,9,168.2980721
786,MLP (Single Layer),Out Sample,Jakarta,1000,10,189.217654
787,MLP (Single Layer),Out Sample,Jakarta,1000,11,278.1610244
788,MLP (Single Layer),Out Sample,Jakarta,1000,12,404.9585798
789,MLP (Single Layer),Out Sample,Jakarta,1000,13,951.0338672
790,MLP (Single Layer),Out Sample,Jakarta,1000,14,216921.6754
791,MLP (Single Layer),Out Sample,Jakarta,1000,15,202523.9865
792,MLP (Single Layer),Out Sample,Jakarta,1000,16,189873.7779
793,MLP (Single Layer),Out Sample,Jakarta,1000,17,178726.8204
794,MLP (Single Layer),Out Sample,Jakarta,1000,18,168830.4718
795,MLP (Single Layer),Out Sample,Jakarta,1000,19,159969.2784
796,MLP (Single Layer),Out Sample,Jakarta,1000,20,151982.741
797,MLP (Single Layer),Out Sample,Jakarta,1000,21,144753.0842
798,MLP (Single Layer),Out Sample,Jakarta,1000,22,138220.5836
799,MLP (Single Layer),Out Sample,Jakarta,1000,23,132252.1138
800,MLP (Single Layer),Out Sample,Jakarta,1000,24,126756.4408
801,MLP (Single Layer),In Sample,Jakarta,500,0,7.354556592
802,MLP (Single Layer),Out Sample,Jakarta,500,1,4.617286307
803,MLP (Single Layer),Out Sample,Jakarta,500,2,58.25935522
804,MLP (Single Layer),Out Sample,Jakarta,500,3,152.880795
805,MLP (Single Layer),Out Sample,Jakarta,500,4,218.8612684
806,MLP (Single Layer),Out Sample,Jakarta,500,5,197.550761
807,MLP (Single Layer),Out Sample,Jakarta,500,6,172.8720406
808,MLP (Single Layer),Out Sample,Jakarta,500,7,170.6756442
809,MLP (Single Layer),Out Sample,Jakarta,500,8,178.9480659
810,MLP (Single Layer),Out Sample,Jakarta,500,9,177.8328192
811,MLP (Single Layer),Out Sample,Jakarta,500,10,176.076925
812,MLP (Single Layer),Out Sample,Jakarta,500,11,163.7795289
813,MLP (Single Layer),Out Sample,Jakarta,500,12,155.7027659
814,MLP (Single Layer),Out Sample,Jakarta,500,13,162.5393977
815,MLP (Single Layer),Out Sample,Jakarta,500,14,154.3430667
816,MLP (Single Layer),Out Sample,Jakarta,500,15,150.2078186
817,MLP (Single Layer),Out Sample,Jakarta,500,16,153.0166363
818,MLP (Single Layer),Out Sample,Jakarta,500,17,160.5112799
819,MLP (Single Layer),Out Sample,Jakarta,500,18,160.425755
820,MLP (Single Layer),Out Sample,Jakarta,500,19,168.1751236
821,MLP (Single Layer),Out Sample,Jakarta,500,20,172.866621
822,MLP (Single Layer),Out Sample,Jakarta,500,21,176.5354259
823,MLP (Single Layer),Out Sample,Jakarta,500,22,178.5775065
824,MLP (Single Layer),Out Sample,Jakarta,500,23,185.5181628
825,MLP (Single Layer),Out Sample,Jakarta,500,24,191.8462719
826,MLP (Single Layer),In Sample,Jakarta,200,0,0.57379674
827,MLP (Single Layer),Out Sample,Jakarta,200,1,92.75085024
828,MLP (Single Layer),Out Sample,Jakarta,200,2,178.7462406
829,MLP (Single Layer),Out Sample,Jakarta,200,3,149.4389983
830,MLP (Single Layer),Out Sample,Jakarta,200,4,156.6639465
831,MLP (Single Layer),Out Sample,Jakarta,200,5,165.6393411
832,MLP (Single Layer),Out Sample,Jakarta,200,6,163.1877198
833,MLP (Single Layer),Out Sample,Jakarta,200,7,144.9543529
834,MLP (Single Layer),Out Sample,Jakarta,200,8,138.3059453
835,MLP (Single Layer),Out Sample,Jakarta,200,9,145.7356736
836,MLP (Single Layer),Out Sample,Jakarta,200,10,135.5179296
837,MLP (Single Layer),Out Sample,Jakarta,200,11,129.7650555
838,MLP (Single Layer),Out Sample,Jakarta,200,12,119.690639
839,MLP (Single Layer),Out Sample,Jakarta,200,13,128.828427
840,MLP (Single Layer),Out Sample,Jakarta,200,14,168.5073986
841,MLP (Single Layer),Out Sample,Jakarta,200,15,199.5557031
842,MLP (Single Layer),Out Sample,Jakarta,200,16,204.68353
843,MLP (Single Layer),Out Sample,Jakarta,200,17,215.9631004
844,MLP (Single Layer),Out Sample,Jakarta,200,18,227.2403203
845,MLP (Single Layer),Out Sample,Jakarta,200,19,229.5450735
846,MLP (Single Layer),Out Sample,Jakarta,200,20,252.4508865
847,MLP (Single Layer),Out Sample,Jakarta,200,21,4157.55734
848,MLP (Single Layer),Out Sample,Jakarta,200,22,4031.969677
849,MLP (Single Layer),Out Sample,Jakarta,200,23,3895.88399
850,MLP (Single Layer),Out Sample,Jakarta,200,24,3792.597473
851,MLP (Single Layer),In Sample,Jakarta,100,0,707.5945058
852,MLP (Single Layer),Out Sample,Jakarta,100,1,28.0471934
853,MLP (Single Layer),Out Sample,Jakarta,100,2,21.53099432
854,MLP (Single Layer),Out Sample,Jakarta,100,3,22.64522104
855,MLP (Single Layer),Out Sample,Jakarta,100,4,25.50872847
856,MLP (Single Layer),Out Sample,Jakarta,100,5,39.68101981
857,MLP (Single Layer),Out Sample,Jakarta,100,6,82.42365259
858,MLP (Single Layer),Out Sample,Jakarta,100,7,90.07219605
859,MLP (Single Layer),Out Sample,Jakarta,100,8,86.25274301
860,MLP (Single Layer),Out Sample,Jakarta,100,9,86.76638764
861,MLP (Single Layer),Out Sample,Jakarta,100,10,107.5791984
862,MLP (Single Layer),Out Sample,Jakarta,100,11,102.5372383
863,MLP (Single Layer),Out Sample,Jakarta,100,12,107.4713129
864,MLP (Single Layer),Out Sample,Jakarta,100,13,111.6433751
865,MLP (Single Layer),Out Sample,Jakarta,100,14,105.9758716
